Congress,Majority, votenum, min_vote,maj_vote,if_partisan,case_num,bill_num,vote_name, bill_name,more,more1 
112, dem, 370, 6, 1, 1,0, S3240, Amendment Rejected, To strike a reduction in the supplemental nutrition assistance program and increase funding for the fresh fruit and vegetable program; with an offset that limits crop insurance reimbursements to providers., On the Amendment, nan
112, dem, 371, 1, 6, 1,0, S3240, Amendment Rejected, To maintain funding at current levels for programs providing access to broadband telecommunications services in rural areas., On the Amendment, nan
112, dem, 372, 6, 6, 0,0, S3240, Amendment Rejected, To prohibit the Secretary from making loan guarantees., On the Amendment, nan
112, dem, 373, 6, 6, 0,0, S3240, Amendment Rejected, To prohibit mandatory or compulsory check off programs., On the Amendment, nan
112, dem, 374, 1, 6, 1,0, SJRES37, Motion to Proceed Rejected, A joint resolution to disapprove a rule promulgated by the Administrator of the Environmental Protection Agency relating to emission standards for certain steam generating units., On the Motion to Proceed, nan
112, dem, 375, 6, 1, 1,2, S3240, Amendment Agreed to, To require the Federal Crop Insurance Corporation to provide crop insurance for organic crops under similar terms and conditions to crop insurance provided for other crops., On the Amendment, nan
112, dem, 376, 1, 6, 1,0, S3240, Amendment Rejected, To eliminate the authority of the Secretary to increase the amount of grants provided to eligible entities relating to providing access to broadband telecommunications services in rural areas., On the Amendment, nan
112, dem, 377, 1, 6, 1,0, S3240, Amendment Rejected, To reduce funding for the market access program and to prohibit the use of funds for reality television shows; wine tastings; animal spa products; and cat or dog food., On the Amendment, nan
112, dem, 378, 1, 6, 1,3, S3240, Amendment Agreed to, To limit subsidies for millionaires., On the Amendment, nan
112, dem, 379, 6, 1, 1,0, S3240, Amendment Agreed to, To prohibit assistance to North Korea under title II of the Food for Peace Act unless the President issues a national interest waiver., On the Amendment, nan
112, dem, 380, 1, 6, 1,0, S3240, Amendment Rejected, To prohibit assistance to North Korea under title II of the Food for Peace Act., On the Amendment, nan
112, dem, 381, 1, 1, 0,1, S3240, Amendment Agreed to, To increase the amounts authorized to be appropriated for the designation of treatment areas., On the Amendment, nan
112, dem, 382, 6, 6, 0,0, S3240, Amendment Rejected, To repeal the forest legacy program., On the Amendment, nan
112, dem, 383, 6, 6, 0,0, S3240, Amendment Rejected, To repeal the conservation stewardship program and the conservation reserve program., On the Amendment, nan
112, dem, 384, 1, 6, 1,0, S3240, Amendment Rejected, To provide for emergency food assistance; and for other purposes., On the Amendment, nan
112, dem, 385, 1, 6, 1,0, S3240, Amendment Rejected, To eliminate biorefinery; renewable chemical; and biobased product manufacturing assistance., On the Amendment, nan
112, dem, 386, 1, 6, 1,0, S3240, Amendment Rejected, To reform the sugar program., On the Amendment, nan
112, dem, 387, 1, 6, 1,0, S3240, Motion to Recommit Rejected, An original bill to reauthorize agricultural programs through 2017; and for other purposes., On the Motion to Recommit, nan
112, dem, 388, 1, 6, 1,0, S3240, Motion Rejected, An original bill to reauthorize agricultural programs through 2017; and for other purposes., On the Motion, nan
112, dem, 389, 1, 1, 0,1, S3240, Amendment Agreed to, To ensure that extras in film and television who bring personal; common domesticated household pets do not face unnecessary regulations and to prohibit attendance at an animal fighting venture., On the Amendment, nan
112, dem, 390, 6, 1, 1,0, S3240, Amendment Agreed to, To establish highly erodible land and wetland conservation compliance requirements for the Federal crop insurance program., On the Amendment, nan
112, dem, 391, 1, 6, 1,0, S3240, Amendment Rejected, To limit the amount of premium subsidy provided by the Federal Crop Insurance Corporation on behalf of any person or legal entity with an average adjusted gross income in excess of $750;000; with a delayed application of the limitation until completion of a study on the effects of the limitation., On the Amendment, nan
112, dem, 392, 1, 1, 0,1, S3240, Amendment Agreed to, To limit the amount of premium subsidy provided by the Federal Crop Insurance Corporation on behalf of any person or legal entity with an average adjusted gross income in excess of $750;000 with a delayed application of the limitation until completion of a study on the effects of the limitation., On the Amendment, nan
112, dem, 393, 6, 1, 1,0, S3240, Amendment Rejected, Of a perfecting nature., On the Amendment, nan
112, dem, 394, 1, 6, 1,3, S3240, Amendment Rejected, To prohibit the Administrator of the Environmental Protection Agency from conducting aerial surveillance to inspect agricultural operations or to record images of agricultural operations., On the Amendment, nan
112, dem, 395, 1, 6, 1,3, S3240, Amendment Rejected, To reduce unnecessary paperwork burdens on community water systems., On the Amendment, nan
112, dem, 396, 6, 6, 0,0, S3240, Amendment Rejected, To permit States to require that any food; beverage; or other edible product offered for sale have a label on indicating that the food; beverage; or other edible product contains a genetically engineered ingredient., On the Amendment, nan
112, dem, 397, 1, 1, 0,1, S3240, Amendment Agreed to, To amend the Internal Revenue Code of 1986 to prohibit the use of public funds for political party conventions; and to provide for the return of previously distributed funds for deficit reduction., On the Amendment, nan
112, dem, 398, 1, 6, 1,0, S3240, Amendment Rejected, To amend the National Labor Relations Act to permit employers to pay higher wages to their employees., On the Amendment, nan
112, dem, 399, 6, 1, 1,2, S3240, Bill Passed, An original bill to reauthorize agricultural programs through 2017; and for other purposes., On Passage of the Bill, nan
112, dem, 400, 1, 1, 0,1, S1940, Cloture Motion Agreed to, An original bill to amend the National Flood Insurance Act of 1968; to restore the financial solvency of the flood insurance fund; and for other purposes., On the Cloture Motion, nan
112, dem, 401, 1, 1, 0,1, S3187, Cloture Motion Agreed to, A bill to amend the Federal Food; Drug; and Cosmetic Act to revise and extend the user-fee programs for prescription drugs and medical devices; to establish user-fee programs for generic drugs and biosimilars; and for other purposes., On the Cloture Motion, nan
112, dem, 402, 1, 1, 0,1, PN1132, Nomination Confirmed, Robin S. Rosenbaum; of Florida; to be United States District Judge for the Southern District of Florida, On the Nomination, nan
112, dem, 403, 1, 1, 0,1, S3187, Motion Agreed to, A bill to amend the Federal Food; Drug; and Cosmetic Act to revise and extend the user-fee programs for prescription drugs and medical devices; to establish user-fee programs for generic drugs and biosimilars; and for other purposes., On the Motion, nan
112, dem, 404, 1, 1, 0,0, HR4348, Motion Agreed to, Amended during conference: "An act to authorize funds for Federal-aid highways; highway safety programs; and transit programs; and for other purposes.", On the Motion, nan
112, dem, 405, 6, 1, 1,2, HR4348, Motion Agreed to, Amended during conference: "An act to authorize funds for Federal-aid highways; highway safety programs; and transit programs; and for other purposes.", On the Motion, nan
112, dem, 406, 6, 1, 1,2, HR4348, Motion Agreed to, Amended during conference: "An act to authorize funds for Federal-aid highways; highway safety programs; and transit programs; and for other purposes.", On the Motion, nan
112, dem, 407, 1, 1, 0,1, HR4348, Conference Report Agreed to, Amended during conference: "An act to authorize funds for Federal-aid highways; highway safety programs; and transit programs; and for other purposes.", On the Conference Report, nan
112, dem, 408, 1, 1, 0,1, PN1196, Nomination Confirmed, John Thomas Fowlkes; Jr.; of Tennessee; to be United States District Judge for the Western District of Tennessee, On the Nomination, nan
112, dem, 409, 1, 1, 0,1, S2237, Cloture on the Motion to Proceed Agreed to, A bill to provide a temporary income tax credit for increased payroll and extend bonus depreciation for an additional year; and for other purposes., On Cloture on the Motion to Proceed, nan
112, dem, 410, 6, 1, 1,2, S2237, Motion to Table Agreed to, Of a perfecting nature., On the Motion to Table, nan
112, dem, 411, 6, 1, 1,0, S2237, Cloture Motion Rejected, In the nature of a substitute., On the Cloture Motion, nan
112, dem, 412, 6, 1, 1,0, S2237, Cloture Motion Rejected, A bill to provide a temporary income tax credit for increased payroll and extend bonus depreciation for an additional year; and for other purposes., On the Cloture Motion, nan
112, dem, 413, 1, 1, 0,1, PN1197, Nomination Confirmed, Kevin McNulty; of New Jersey; to be United States District Judge for the District of New Jersey, On the Nomination, nan
112, dem, 414, 6, 1, 1,0, S3369, Cloture on the Motion to Proceed Rejected, A bill to amend the Federal Election Campaign Act of 1971 to provide for additional disclosure requirements for corporations; labor organizations; Super PACs and other entities; and for other purposes., On Cloture on the Motion to Proceed, nan
112, dem, 415, 6, 1, 1,0, S3369, Cloture on the Motion to Proceed Rejected, A bill to amend the Federal Election Campaign Act of 1971 to provide for additional disclosure requirements for corporations; labor organizations; Super PACs and other entities; and for other purposes., On Cloture on the Motion to Proceed, nan
112, dem, 416, 6, 1, 1,0, S3364, Cloture on the Motion to Proceed Rejected, A bill to provide an incentive for businesses to bring jobs back to America., On Cloture on the Motion to Proceed, nan
112, dem, 417, 1, 1, 0,1, PN1203, Nomination Confirmed, Michael A. Shipp; of New Jersey; to be United States District Judge for the District of New Jersey, On the Nomination, nan
112, dem, 418, 1, 6, 1,0, S3412, Amendment Rejected, In the nature of a substitute., On the Amendment, nan
112, dem, 419, 6, 1, 1,0, S3412, Bill Passed, A bill to amend the Internal Revenue Code of 1986 to provide tax relief to middle-class families., On Passage of the Bill, nan
112, dem, 420, 1, 1, 0,1, S3414, Cloture on the Motion to Proceed Agreed to, A bill to enhance the security and resiliency of the cyber and communications infrastructure of the United States., On Cloture on the Motion to Proceed, nan
