State,District,Party,Margin,Lean,Minority,Nat_Margin,Year,Fresh,Calculated_C6,Year1,Midterm,Avg_Def,DefxParty,DefxLean,DefxMin,DefxNat_Margin,DefxYear1,DefxFresh,DefxMid,Has_Pres,DefxHas_Pres,Avg_Def_Adj,Abs_lean
FL,16,0,7.224214784,13.2,0,-1.2,2012,0,-0.8803913,10,0,15.5951623,0,-8.478875153,0,0.770806832,-6.423390268,0,0,0,0,-0.642339027,13.2
WI,7,0,21.60636848,13.21,0,-8.6,2018,0,1.098689344,16,1,6.4267352,0,-2.644053931,0,1.721337154,-3.202487729,0,-0.200155483,1,-0.200155483,-0.200155483,13.21
FL,21,0,18.93220309,13.2333317,0,-8,2006,0,0.404789817,4,1,9.5111111,0,-18.91637305,0,11.43559217,-5.717796087,0,-1.429449022,1,-1.429449022,-1.429449022,13.2333317
VA,2,0,2.815909078,13.2333337,0,-8,2006,1,-0.961399769,4,1,7.4937552,0,-45.61271973,0,27.57443937,-13.78721969,-3.446804922,-3.446804922,1,-3.446804922,-3.446804922,13.2333337
IL,11,0,-17.13757644,-13.23334,0,-1.2,2012,1,-0.835776824,10,0,16.9918188,0,-9.982139591,0,-0.905180968,7.543174732,0.754317473,0,0,0,0.754317473,13.23334
WI,7,0,23.40098987,13.26,0,1.1,2016,0,0.060035542,14,0,6.8308181,0,-18.39819216,0,-1.526245202,-19.42493894,0,0,0,0,-1.387495638,13.26
NC,11,1,8.687999801,-13.28,0,-6.8,2010,0,0.58305444,8,1,19.6394076,12.69768945,-168.6253159,0,-86.34428826,101.5815156,0,12.69768945,1,12.69768945,12.69768945,13.28
NC,11,1,26.12879935,-13.28,0,10.6,2008,1,1.257609092,6,0,15.0027886,9.31618869,-123.7189858,0,98.75160011,55.89713214,9.31618869,0,0,0,9.31618869,13.28
IA,2,1,5.070980522,13.32,0,-6.8,2010,0,-2.050222494,8,1,5.4205607,-1.52115745,-20.26181723,0,10.34387066,-12.1692596,0,-1.52115745,1,-1.52115745,-1.52115745,13.32
IA,2,1,18.43859953,13.32,0,10.6,2008,1,-1.529455722,6,0,5.0800663,-0.60653361,-8.079027684,0,-6.429256265,-3.63920166,-0.60653361,0,0,0,-0.60653361,13.32
SC,5,1,-10.31075055,-13.38,0,-6.8,2010,0,-1.532245479,8,1,4.8795553,-2.06216285,27.59173893,0,14.02270738,-16.4973028,0,-2.06216285,1,-2.06216285,-2.06216285,13.38
CA,26,1,20.75902493,13.38,1,-1.1,2016,0,-0.24080134,14,0,16.0578387,1.897980435,25.39497822,1.897980435,-2.087778479,26.57172609,0,0,1,1.897980435,1.897980435,13.38
CA,26,1,23.8840212,13.38,1,8.6,2018,0,-0.551433773,16,1,16.596105,0.949792614,12.70822517,0.949792614,8.168216478,15.19668182,0,0.949792614,0,0,0.949792614,13.38
SC,5,1,24.65122353,-13.38,0,10.6,2008,0,2.904343861,6,0,4.2692939,-1.41730601,18.96355441,0,-15.02344371,-8.50383606,0,0,0,0,-1.41730601,13.38
MI,10,0,39.32188271,13.40021,0,5.7,2014,0,2.098785119,12,1,5.8333333,0,-27.43439629,0,-11.66967225,-24.56773106,0,-2.047310922,0,0,-2.047310922,13.40021
TX,20,1,33.47069917,13.4333323,1,-2.6,2004,0,0.814783152,2,0,12.4050633,-0.112867825,-1.516191006,-0.112867825,0.293456346,-0.225735651,0,0,0,0,-0.112867825,13.4333323
IN,1,1,36.57143732,13.4333333,1,-2.6,2004,0,0.910066095,2,0,14.5134228,1.995491675,26.80610476,1.995491675,-5.188278354,3.990983349,0,0,0,0,1.995491675,13.4333333
IN,1,1,42.81149946,13.4333333,1,8,2006,0,0.786449436,4,1,13.0434783,-0.389745135,-5.235576304,-0.389745135,-3.117961082,-1.558980541,0,-0.389745135,0,0,-0.389745135,13.4333333
NM,1,1,30.29460332,13.44,1,-1.1,2016,0,0.395701756,14,0,14.2180095,0.058151235,0.7815526,0.058151235,-0.063966359,0.814117292,0,0,1,0.058151235,0.058151235,13.44
CA,16,1,1.462398597,13.46685,1,-5.7,2014,0,-0.582724089,12,1,33.0122592,15.66696009,210.9846015,15.66696009,-89.30167251,188.0035211,0,15.66696009,1,15.66696009,15.66696009,13.46685
OH,18,1,-13.37190646,-13.48,0,-6.8,2010,0,-1.012835246,8,1,10.3339635,3.39224535,-45.72746732,0,-23.06726838,27.1379628,0,3.39224535,1,3.39224535,3.39224535,13.48
MN,6,0,2.97263574,13.48,1,-10.6,2008,1,-0.777823487,6,0,10.8328797,0,-57.88157331,-4.29388526,45.51518376,-25.76331156,-4.29388526,0,1,-4.29388526,-4.29388526,13.48
MN,6,0,12.72016622,13.48,1,6.8,2010,0,-1.478919276,8,1,12.7296588,0,-59.77630677,-4.434444122,-30.15422003,-35.47555298,0,-4.434444122,0,0,-4.434444122,13.48
OH,18,1,19.7492506,-13.48,0,10.6,2008,1,1.407293267,6,0,8.9750693,3.28846939,-44.32856738,0,34.85777553,19.73081634,3.28846939,0,0,0,3.28846939,13.48
IL,17,1,10.92239706,13.49996,1,-5.7,2014,1,-0.213157009,12,1,22.2316145,4.88631539,65.96506231,4.88631539,-27.85199772,58.63578468,4.88631539,4.88631539,1,4.88631539,4.88631539,13.49996
PA,13,1,3.610755804,13.5,1,-4.8,2002,0,-1.102813982,0,1,16.2244898,-3.156727517,-42.61582147,-3.156727517,15.15229208,0,0,-3.156727517,0,0,-3.156727517,13.5
CT,2,0,8.180260516,-13.5,0,4.8,2002,1,0.438613199,0,1,13.9175258,0,-60.21243858,0,21.40886705,0,4.460180636,4.460180636,1,4.460180636,4.460180636,13.5
CA,23,1,20.43372662,13.5,1,-4.8,2002,0,-0.065380729,0,1,16.3599182,-3.021299117,-40.78753807,-3.021299117,14.50223576,0,0,-3.021299117,0,0,-3.021299117,13.5
KS,2,0,22.90154851,13.5,0,4.8,2002,0,-0.455084275,0,1,7.6210093,0,-24.79053417,0,-8.814412148,0,0,-1.836335864,1,-1.836335864,-1.836335864,13.5
CA,47,1,25.86993075,13.5,1,-4.8,2002,0,0.225046854,0,1,19.4029851,0.021767783,0.293865075,0.021767783,-0.10448536,0,0,0.021767783,0,0,0.021767783,13.5
CA,46,0,27.18463677,13.5,0,4.8,2002,0,0.074558332,0,1,10.9295199,0,19.87435893,0,7.066438732,0,0,1.472174736,1,1.472174736,1.472174736,13.5
MD,3,1,31.57019565,13.5,1,-4.8,2002,0,0.591954636,0,1,17.00611,-2.375107317,-32.06394877,-2.375107317,11.40051512,0,0,-2.375107317,0,0,-2.375107317,13.5
IN,1,1,35.92157559,13.5,1,-4.8,2002,0,0.70261404,0,1,20.5208333,1.139615983,15.38481578,1.139615983,-5.47015672,0,0,1.139615983,0,0,1.139615983,13.5
MO,9,0,39.6525394,13.5,0,4.8,2002,0,1.232274618,0,1,10.7790822,0,17.84344998,0,6.344337772,0,0,1.321737036,1,1.321737036,1.321737036,13.5
IL,13,0,40.51909473,13.5,0,4.8,2002,0,1.608471489,0,1,8.7967644,0,-8.917840317,0,-3.170787668,0,0,-0.660580764,1,-0.660580764,-0.660580764,13.5
OH,9,1,47.9836837,13.5,1,-4.8,2002,0,1.531254078,0,1,17.2932331,-2.087984217,-28.18778692,-2.087984217,10.02232424,0,0,-2.087984217,0,0,-2.087984217,13.5
ME,1,1,13.64422809,13.52,0,-6.8,2010,1,0.429072875,8,1,5.5450536,-1.39666455,-18.88290471,0,9.497318937,-11.1733164,-1.39666455,-1.39666455,1,-1.39666455,-1.39666455,13.52
NY,9,1,24.87905249,13.52,0,-6.8,2010,0,1.552040176,8,1,5.5103319,-1.43138625,-19.35234209,0,9.733426497,-11.45109,0,-1.43138625,1,-1.43138625,-1.43138625,13.52
FL,6,0,17.13470664,13.56,0,1.1,2016,0,-0.76766147,14,0,7.9069767,0,-4.22173024,0,-0.342470742,-4.358718537,0,0,0,0,-0.311337038,13.56
OH,7,0,12.79115423,13.56665,0,-1.2,2012,0,-0.61151094,10,0,13.7758297,0,-33.39663738,0,2.954005952,-24.61671627,0,0,0,0,-2.461671627,13.56665
NM,2,0,18.92618397,13.5666677,0,-8,2006,0,0.458380435,4,1,7.8680203,0,-41.68412676,0,24.58031857,-12.29015929,0,-3.072539822,1,-3.072539822,-3.072539822,13.5666677
NM,2,0,20.39116195,13.5666677,0,2.6,2004,1,0.099320196,2,0,9.4957983,0,-34.73189153,0,-6.656234233,-5.120180179,-2.56009009,0,1,-2.56009009,-2.56009009,13.5666677
FL,12,0,30.54030233,13.59995,0,-1.2,2012,1,1.036819586,10,0,13.8530928,0,-32.42783674,0,2.861290232,-23.84408527,-2.384408527,0,0,0,-2.384408527,13.59995
OH,5,0,37.53929807,13.60001,0,5.7,2014,0,1.90327618,12,1,5.4211843,0,-33.44867953,0,-14.01892155,-29.51351906,0,-2.459459922,0,0,-2.459459922,13.60001
MN,7,1,25.53300608,-13.63334,1,1.2,2012,0,0.394395949,10,0,46.031746,29.7962123,-406.2218931,29.7962123,35.75545476,297.962123,0,0,1,29.7962123,29.7962123,13.63334
PA,11,0,17.08847888,13.66663,0,-1.2,2012,1,0.054779145,10,0,15.7694744,0,-6.396350838,0,0.561632312,-4.680269268,-0.468026927,0,0,0,-0.468026927,13.66663
MO,6,0,22.56795454,13.78,1,-10.6,2008,0,0.398996469,6,0,14.7714604,0,-4.896096839,-0.35530456,3.766228337,-2.131827361,0,0,1,-0.35530456,-0.35530456,13.78
MO,6,0,38.90776524,13.78,1,6.8,2010,0,0.504352084,8,1,14.1721854,0,-41.22862346,-2.991917522,-20.34503915,-23.93534018,0,-2.991917522,0,0,-2.991917522,13.78
FL,14,1,23.57413129,13.8,1,-1.1,2016,0,-0.106087903,14,0,12.7329193,-1.426938965,-19.69175772,-1.426938965,1.569632861,-19.97714551,0,0,1,-1.426938965,-1.426938965,13.8
OR,1,1,22.84415924,13.83329,1,-5.7,2014,0,0.139650113,12,1,13.4887594,-3.85653971,-53.34863221,-3.85653971,21.98227635,-46.27847652,0,-3.85653971,1,-3.85653971,-3.85653971,13.83329
NC,11,0,-7.588866792,13.8999977,0,-8,2006,0,-2.575266182,4,1,8.9877836,0,-27.14358916,0,15.62221217,-7.811106087,0,-1.952776522,1,-1.952776522,-1.952776522,13.8999977
NC,11,0,9.80450125,13.8999977,0,2.6,2004,0,-1.396291351,2,0,10.7017544,0,-18.82245934,0,-3.520748373,-2.708267979,0,0,1,-1.35413399,-1.35413399,13.8999977
AZ,3,0,21.03408498,13.9000007,0,-8,2006,0,0.410073904,4,1,13.3561644,0,33.57690116,0,-19.32483423,9.662417113,0,2.415604278,1,2.415604278,2.415604278,13.9000007
MO,3,1,2.285250018,13.92,0,-6.8,2010,0,-3.555167648,8,1,4.0297582,-2.91195995,-40.5344825,0,19.80132766,-23.2956796,0,-2.91195995,1,-2.91195995,-2.91195995,13.92
MD,2,1,30.9280818,13.92,0,-6.8,2010,0,3.095914075,8,1,4.6242775,-2.31744065,-32.25877384,0,15.75859642,-18.5395252,0,-2.31744065,1,-2.31744065,-2.31744065,13.92
MO,3,1,35.96244809,13.92,0,10.6,2008,0,1.019094306,6,0,4.185022,-1.50157791,-20.90196451,0,-15.91672585,-9.00946746,0,0,0,0,-1.50157791,13.92
MD,2,1,47.05084083,13.92,0,10.6,2008,0,4.531789754,6,0,3.3879164,-2.29868351,-31.99767446,0,-24.36604521,-13.79210106,0,0,0,0,-2.29868351,13.92
CA,9,1,12.98296997,13.95,1,8.6,2018,0,-1.442029425,16,1,14.1874463,-1.458866086,-20.3511819,-1.458866086,-12.54624834,-23.34185738,0,-1.458866086,0,0,-1.458866086,13.95
CA,9,1,14.71904547,13.95,1,-1.1,2016,0,-0.824382574,14,0,12.5096525,-1.650205765,-23.02037042,-1.650205765,1.815226341,-23.10288071,0,0,1,-1.650205765,-1.650205765,13.95
MO,5,1,20.66025226,13.98,1,-1.1,2016,0,-0.320896114,14,0,13.6894825,-0.470375765,-6.575853193,-0.470375765,0.517413341,-6.585260708,0,0,1,-0.470375765,-0.470375765,13.98
MO,5,1,26.05845975,13.98,1,8.6,2018,0,-0.538035126,16,1,13.7622878,-1.884024586,-26.33866372,-1.884024586,-16.20261144,-30.14439338,0,-1.884024586,0,0,-1.884024586,13.98
WA,5,0,27.33268434,13.98,1,6.8,2010,0,-0.343391826,8,1,13.3077415,0,-53.91193268,-3.856361422,-26.22325767,-30.85089138,0,-3.856361422,0,0,-3.856361422,13.98
WA,5,0,30.56131386,13.98,1,-10.6,2008,0,0.947868243,6,0,14.5006017,0,-8.753762377,-0.62616326,6.637330557,-3.756979561,0,0,1,-0.62616326,-0.62616326,13.98
CA,16,1,14.81722618,14.00013,1,1.2,2012,0,-0.336119863,10,0,36.4285714,20.1930377,282.705153,20.1930377,24.23164524,201.930377,0,0,1,20.1930377,20.1930377,14.00013
WA,5,0,23.83643682,14.0333,0,-1.2,2012,0,0.177158942,10,0,12.9195693,0,-46.56153551,0,3.981518432,-33.17932027,0,0,0,0,-3.317932027,14.0333
NJ,4,0,36.83807171,14.09993,0,5.7,2014,0,0.986684596,12,1,9.3856655,0,21.22069467,0,8.578621286,18.06025534,0,1.505021278,0,0,1.505021278,14.09993
TX,29,1,49.11374876,14.1000003,1,8,2006,0,0.938846954,4,1,17.1331637,3.699940265,52.16915884,3.699940265,29.59952212,14.79976106,0,3.699940265,0,0,3.699940265,14.1000003
WA,5,0,9.519989262,14.13,0,-8.6,2018,0,-1.519905461,16,1,3.7375415,0,-40.82650396,0,24.84840297,-46.22958693,0,-2.889349183,1,-2.889349183,-2.889349183,14.13
WA,5,0,19.28205382,14.13,0,1.1,2016,0,-0.917372326,14,0,4.718417,0,-49.45354091,0,-3.849886412,-48.99855434,0,0,0,0,-3.499896738,14.13
IL,8,1,11.45270628,14.13318,1,-5.7,2014,1,-0.22286566,12,1,20.9074733,3.56217419,50.34484902,3.56217419,-20.30439288,42.74609028,3.56217419,3.56217419,1,3.56217419,3.56217419,14.13318
NY,25,1,16.29675432,14.16,1,-1.1,2016,0,-0.716321977,14,0,12.4031008,-1.756757465,-24.8756857,-1.756757465,1.932433211,-24.59460451,0,0,1,-1.756757465,-1.756757465,14.16
NY,25,1,20.96734785,14.16,1,8.6,2018,1,-1.255311942,16,1,6.0240964,-9.622215986,-136.2505784,-9.622215986,-82.75105748,-153.9554558,-9.622215986,-9.622215986,0,0,-9.622215986,14.16
CO,2,1,17.10683619,14.1667,1,1.2,2012,0,-0.605622811,10,0,16.6331321,0.397598404,5.63265731,0.397598404,0.477118085,3.97598404,0,0,1,0.397598404,0.397598404,14.1667
NY,25,1,18.42514562,14.20013,1,1.2,2012,1,-0.284611623,10,0,13.0602782,-3.175255496,-45.08904083,-3.175255496,-3.810306595,-31.75255496,-3.175255496,0,1,-3.175255496,-3.175255496,14.20013
IL,16,0,18.24880289,14.21,0,-8.6,2018,0,0.34768067,16,1,8.6030664,0,28.08145694,0,-16.99511117,31.61881147,0,1.976175717,1,1.976175717,1.976175717,14.21
DE,0,0,23.09025391,-14.22,1,-10.6,2008,0,0.996018189,6,0,26.4658419,0,-161.2416741,11.33907694,-120.1942156,68.03446164,0,0,1,11.33907694,11.33907694,14.22
OH,5,0,18.10513871,14.23328,0,-1.2,2012,0,-0.283777112,10,0,12.6328956,0,-51.3053626,0,4.325526872,-36.04605727,0,0,0,0,-3.604605727,14.23328
PA,17,1,20.15860939,-14.2333327,1,-2.6,2004,0,0.86474999,2,0,19.0833333,6.565402175,-93.44755346,6.565402175,-17.07004565,13.13080435,0,0,0,0,6.565402175,14.2333327
PA,17,1,29.04355264,-14.2333327,1,8,2006,0,0.812621504,4,1,19.9318569,6.498633465,-92.4972122,6.498633465,51.98906772,25.99453386,0,6.498633465,0,0,6.498633465,14.2333327
IL,15,0,15.17736091,14.2333347,0,-8,2006,0,-0.035606754,4,1,17.3322005,0,90.97435678,0,-51.13312303,25.56656151,0,6.391640378,1,6.391640378,6.391640378,14.2333347
IL,15,0,22.10503224,14.2333347,0,2.6,2004,0,-0.159448509,2,0,18.0602007,0,85.46138676,0,15.61121201,12.00862462,0,0,1,6.00431231,6.00431231,14.2333347
CA,44,0,22.95802191,14.2333357,0,-8,2006,0,1.041805299,4,1,6.8760611,0,-57.85137903,0,32.51599217,-16.25799609,0,-4.064499022,1,-4.064499022,-4.064499022,14.2333357
CA,44,0,26.63965921,14.2333357,0,2.6,2004,0,0.190560745,2,0,8.6846543,0,-47.98390652,0,-8.765208633,-6.742468179,0,0,1,-3.37123409,-3.37123409,14.2333357
IN,2,0,20.65633609,14.2337,0,5.7,2014,1,-0.364030919,12,1,5.3691275,0,-35.74817556,0,-14.31564531,-30.13820066,-2.511516722,-2.511516722,0,0,-2.511516722,14.2337
OH,12,0,36.71934183,14.24,0,1.1,2016,0,1.815567648,14,0,7.1770335,0,-14.82783059,0,-1.145408262,-14.57792334,0,0,0,0,-1.041280238,14.24
NC,2,0,5.455164846,14.26,0,-8.6,2018,0,-1.302170877,16,1,7.5551783,0,13.23738142,0,-7.983273506,14.85260187,0,0.928287617,1,0.928287617,0.928287617,14.26
OH,15,0,18.62961329,14.26,0,-8.6,2018,0,0.42509905,16,1,7.8483245,0,17.41764623,0,-10.50433083,19.54294107,0,1.221433817,1,1.221433817,1.221433817,14.26
OH,15,0,32.32919743,14.26,0,1.1,2016,0,1.388895103,14,0,6.2106918,0,-28.62868884,0,-2.208384132,-28.10670714,0,0,0,0,-2.007621938,14.26
NY,25,1,5.73693745,14.26679,1,-5.7,2014,0,-0.865593841,12,1,17.9440938,0.59879469,8.542878094,0.59879469,-3.413129733,7.185536279,0,0.59879469,1,0.59879469,0.59879469,14.26679
WI,6,0,11.00549121,14.28,0,-8.6,2018,0,-0.561178887,16,1,7.6660988,0,14.83989191,0,-8.937189806,16.62732987,0,1.039208117,1,1.039208117,1.039208117,14.28
WI,6,0,19.89876338,14.28,0,1.1,2016,1,0.139293121,14,0,8.9244851,0,10.08412704,0,0.776788498,9.886399063,0.706171362,0,0,0,0.706171362,14.28
CA,40,0,25.09808153,14.28,1,-10.6,2008,0,0.674285217,6,0,11.9648738,0,-45.15180577,-3.16189116,33.5160463,-18.97134696,0,0,1,-3.16189116,-3.16189116,14.28
CA,40,0,33.57747896,14.28,1,6.8,2010,0,0.097819973,8,1,14.9390244,0,-31.7741213,-2.225078522,-15.13053395,-17.80062818,0,-2.225078522,0,0,-2.225078522,14.28
NJ,4,0,28.45872776,14.29991,0,-1.2,2012,0,0.301308424,10,0,22.3067174,0,86.78924362,0,-7.283059288,60.69216073,0,0,0,0,6.069216073,14.29991
OH,10,1,9.178855234,14.32,0,-6.8,2010,0,-0.670099375,8,1,11.5173675,4.57564935,65.5232987,0,-31.11441558,36.6051948,0,4.57564935,1,4.57564935,4.57564935,14.32
OH,10,1,17.89281713,14.32,0,10.6,2008,0,-1.325040114,6,0,10.6333527,4.94675279,70.83749995,0,52.43557957,29.68051674,0,0,0,0,4.94675279,14.32
MI,2,0,30.37330104,14.36691,0,5.7,2014,0,0.313742955,12,1,8.3053691,0,6.1019841,0,2.420931806,5.096698539,0,0.424724878,0,0,0.424724878,14.36691
IL,11,1,6.923877967,14.39989,1,-5.7,2014,1,-0.490307434,12,1,19.1275168,1.78221769,25.66373869,1.78221769,-10.15864083,21.38661228,1.78221769,1.78221769,1,1.78221769,1.78221769,14.39989
WA,1,1,26.32067096,14.4333353,1,-2.6,2004,0,0.237114729,2,0,9.4684385,-3.049492625,-44.01434956,-3.049492625,7.928680826,-6.098985251,0,0,0,0,-3.049492625,14.4333353
MO,3,1,33.8815433,14.4333353,1,8,2006,1,0.510134671,4,1,11.1295681,-2.303655335,-33.24942987,-2.303655335,-18.42924268,-9.214621341,-2.303655335,-2.303655335,0,0,-2.303655335,14.4333353
WA,1,1,35.43360462,14.4333353,1,8,2006,0,0.201827574,4,1,10.7410491,-2.692174335,-38.85705487,-2.692174335,-21.53739468,-10.76869734,0,-2.692174335,0,0,-2.692174335,14.4333353
AR,2,0,6.308861998,14.45,0,-8.6,2018,0,-1.532378751,16,1,5.9513831,0,-9.761084575,0,5.809365214,-10.80812133,0,-0.675507583,1,-0.675507583,-0.675507583,14.45
AR,2,0,21.53148804,14.45,0,1.1,2016,1,0.406403457,14,0,6.7783701,0,-20.80718557,0,-1.583938002,-20.15921094,-1.439943638,0,0,0,-1.439943638,14.45
CA,48,0,28.2439429,14.46678,0,5.7,2014,0,0.030628494,12,1,13.2313231,0,77.40709418,0,30.49886961,64.20814654,0,5.350678878,0,0,5.350678878,14.46678
NJ,11,0,24.8379693,14.48,1,-10.6,2008,0,0.371419398,6,0,20.6374932,0,79.79534491,5.51072824,-58.41371934,33.06436944,0,0,1,5.51072824,5.51072824,14.48
OH,7,0,29.92080178,14.48,1,6.8,2010,1,0.183813569,8,1,14.8193509,0,-33.95200928,-2.344752022,-15.94431375,-18.75801618,-2.344752022,-2.344752022,0,0,-2.344752022,14.48
NJ,11,0,36.6760176,14.48,1,6.8,2010,0,0.219658585,8,1,20.1103617,0,42.6618271,2.946258778,20.03455969,23.57007022,0,2.946258778,0,0,2.946258778,14.48
SC,7,0,19.97213218,14.49995,0,5.7,2014,1,-0.36582482,12,1,7.7315208,0,-2.162282159,0,-0.850003504,-1.789481061,-0.149123422,-0.149123422,0,0,-0.149123422,14.49995
IN,9,1,5.019660558,-14.5,1,-4.8,2002,0,0.146928413,0,1,23.553719,4.172501683,-60.50127441,4.172501683,-20.02800808,0,0,4.172501683,0,0,4.172501683,14.5
NV,1,1,10.83314131,14.5,1,-4.8,2002,0,-0.665910836,0,1,17.0931423,-2.288075017,-33.17708774,-2.288075017,10.98276008,0,0,-2.288075017,0,0,-2.288075017,14.5
IL,8,0,14.85541748,14.5,0,4.8,2002,0,-1.003238862,0,1,12.18716,0,39.58231512,0,13.10311121,0,0,2.729814836,1,2.729814836,2.729814836,14.5
VA,5,0,26.99473485,14.5,0,4.8,2002,1,0.603079521,0,1,8.2484725,0,-17.52865363,0,-5.802588788,0,-1.208872664,-1.208872664,1,-1.208872664,-1.208872664,14.5
MN,7,1,30.63190869,-14.5,1,-4.8,2002,0,0.935816448,0,1,31.0669456,11.68572828,-169.4430601,11.68572828,-56.09149576,0,0,11.68572828,0,0,11.68572828,14.5
NC,12,1,32.5531113,14.5,1,-4.8,2002,0,0.551896158,0,1,18.7308086,-0.650408717,-9.430926392,-0.650408717,3.12196184,0,0,-0.650408717,0,0,-0.650408717,14.5
CA,25,0,33.86066787,14.5,0,4.8,2002,0,1.018878416,0,1,6.6530194,0,-40.66272358,0,-13.46076367,0,0,-2.804325764,1,-2.804325764,-2.804325764,14.5
MA,10,1,36.61915913,14.5,1,-4.8,2002,0,0.878331636,0,1,16.3987138,-2.982503517,-43.24630099,-2.982503517,14.31601688,0,0,-2.982503517,0,0,-2.982503517,14.5
OH,7,0,40.37653909,14.5,0,4.8,2002,0,1.650872639,0,1,8.0530071,0,-20.36290193,0,-6.740822708,0,0,-1.404338064,1,-1.404338064,-1.404338064,14.5
FL,18,0,40.49750646,14.5,0,4.8,2002,0,1.555513694,0,1,8.6244541,0,-12.07692043,0,-3.997877108,0,0,-0.832891064,1,-0.832891064,-0.832891064,14.5
WA,5,0,12.79019238,14.5666657,0,-8,2006,1,0.223525678,4,1,8.1424936,0,-40.75849963,0,22.38453217,-11.19226609,-2.798066522,-2.798066522,1,-2.798066522,-2.798066522,14.5666657
KY,6,1,18.59486593,-14.5666667,1,-2.6,2004,1,1.050730358,2,0,19.2607004,6.742769275,-98.21967266,6.742769275,-17.53120011,13.48553855,6.742769275,0,0,0,6.742769275,14.5666667
CA,3,0,21.64667418,14.5666667,0,-8,2006,1,1.04010139,4,1,10.2649007,0,-9.842105601,0,5.405275375,-2.702637687,-0.675659422,-0.675659422,1,-0.675659422,-0.675659422,14.5666667
VA,1,0,14.82325447,14.58,1,-10.6,2008,1,0.188606209,6,0,14.0028289,0,-16.38698776,-1.12393606,11.91372224,-6.743616361,-1.12393606,0,1,-1.12393606,-1.12393606,14.58
VA,1,0,29.09025801,14.58,1,6.8,2010,0,-0.188473903,8,1,17.1884592,0,0.355114529,0.024356278,0.165622688,0.194850222,0,0.024356278,0,0,0.024356278,14.58
NY,20,1,19.63390182,14.60019,1,-5.7,2014,0,-0.129159553,12,1,14.5,-2.84529911,-41.54190761,-2.84529911,16.21820493,-34.14358932,0,-2.84529911,1,-2.84529911,-2.84529911,14.60019
DE,0,1,30.96848675,14.63334,1,1.2,2012,1,0.488304765,10,0,17.4433249,1.207791204,17.67401934,1.207791204,1.449349445,12.07791204,1.207791204,0,1,1.207791204,1.207791204,14.63334
NC,9,0,16.36455504,14.7,0,1.1,2016,0,-1.568063971,14,0,4.879938,0,-49.07412335,0,-3.672213312,-46.73726034,0,0,0,0,-3.338375738,14.7
MO,2,0,3.953029521,14.76,0,-8.6,2018,0,-3.233224215,16,1,3.6175711,0,-44.41755705,0,25.88014841,-48.14911333,0,-3.009319583,1,-3.009319583,-3.009319583,14.76
MO,2,0,20.87244977,14.76,0,1.1,2016,0,-0.734757092,14,0,4.3373494,0,-57.28303363,0,-4.269060772,-54.33350074,0,0,0,0,-3.880964338,14.76
PA,13,1,32.2516378,14.7666673,1,8,2006,1,0.343781115,4,1,11.0833333,-2.349890135,-34.70004582,-2.349890135,-18.79912108,-9.399560541,-2.349890135,-2.349890135,0,0,-2.349890135,14.7666673
ME,1,1,15.47566975,14.8,1,-1.1,2016,0,-0.811066798,14,0,12.5286478,-1.631210465,-24.14191488,-1.631210465,1.794331511,-22.83694651,0,0,1,-1.631210465,-1.631210465,14.8
ME,1,1,26.31375839,14.8,1,8.6,2018,0,-0.585741292,16,1,13.2027257,-2.443586686,-36.16508296,-2.443586686,-21.0148455,-39.09738698,0,-2.443586686,0,0,-2.443586686,14.8
MA,6,1,13.86086562,14.82,0,-6.8,2010,0,-0.588793136,8,1,5.7608015,-1.18091665,-17.50118475,0,8.030233217,-9.447333196,0,-1.18091665,1,-1.18091665,-1.18091665,14.82
MA,6,1,38.78477081,14.82,0,10.6,2008,0,1.313862824,6,0,4.9062845,-0.78031541,-11.56427438,0,-8.271343345,-4.68189246,0,0,0,0,-0.78031541,14.82
MI,10,0,39.05548184,14.8334,0,-1.2,2012,0,1.021390407,10,0,16.583229,0,5.128316868,0,-0.414873208,3.457276732,0,0,0,0,0.345727673,14.8334
CA,31,1,12.13507706,14.87,1,-1.1,2016,1,-0.477621849,14,0,17.7760376,3.616179335,53.77258671,3.616179335,-3.977797269,50.62651069,3.616179335,0,1,3.616179335,3.616179335,14.87
CA,31,1,17.48899971,14.87,1,8.6,2018,0,-0.980858692,16,1,16.9321039,1.285791514,19.11971981,1.285791514,11.05780702,20.57266422,0,1.285791514,0,0,1.285791514,14.87
MO,9,0,25.53621982,14.9000007,0,-8,2006,0,1.01334714,4,1,9.1447925,0,-26.75693882,0,14.36614097,-7.183070487,0,-1.795767622,1,-1.795767622,-1.795767622,14.9000007
MO,9,0,30.75201956,14.9000007,0,2.6,2004,0,0.429963197,2,0,12.3090746,0,3.772474711,0,0.658284147,0.506372421,0,0,1,0.25318621,0.25318621,14.9000007
NJ,6,1,27.26508285,14.92,1,8.6,2018,0,-0.452581691,16,1,15.1741294,-0.472182986,-7.044970155,-0.472182986,-4.060773682,-7.55492778,0,-0.472182986,0,0,-0.472182986,14.92
NJ,6,1,28.84468655,14.92,1,-1.1,2016,0,0.244303599,14,0,12.7790608,-1.380797465,-20.60149818,-1.380797465,1.518877211,-19.33116451,0,0,1,-1.380797465,-1.380797465,14.92
IL,10,1,-2.595015177,14.96642,1,-5.7,2014,1,-0.964221978,12,1,20.0169635,2.67166439,39.98525136,2.67166439,-15.22848702,32.05997268,2.67166439,2.67166439,1,2.67166439,2.67166439,14.96642
